tiempo,H1,H2,H3,H4,V1,V2,Gamma_1,Gamma_2,modo,ref_H1,ref_H2,Ki,Kd,Kp,Kw,Filtro
3440.772,39.850895875469156,40.05007450180506,3.3341676579063497,9.836595164158366,1.0,0.5861587792827929,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3441.22,39.83977841571148,40.047221963007836,3.421921325419173,9.992334316913775,1.0,0.5755631660579922,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3441.796,39.82780590784549,40.043418773791366,3.5244238930639082,10.180109556388093,1.0,0.5601707856598,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3442.25,39.81746426854892,40.03832391019403,3.620335748414834,10.36518191180681,1.0,0.5531564932315912,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3442.81,39.80733034955993,40.0311299272499,3.7239492833282397,10.576089498725587,1.0,0.5472688562897186,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3443.248,39.79977562012076,40.0241952320151,3.811515744911527,10.762220898066595,1.0,0.5469664374140977,0.4,0.4,Automático,40.0,40.0,0.8,0.6,1.0,1.0,0.5
3443.719,39.794985200550116,40.01972317127621,3.875978816299572,10.900440217535746,1.0,-1.0,0.4,0.4,Automático,40.0,36.0,0.8,0.6,1.0,1.0,0.5
3444.235,39.78874088405859,39.81794781859062,3.6143625072750782,11.06332423038233,1.0,-1.0,0.4,0.4,Automático,40.0,27.0,0.8,0.6,1.0,1.0,0.5
3444.747,39.77043288420125,39.397233847738455,3.019236497033187,11.2970630337176,1.0,1.0,0.4,0.4,Automático,40.0,34.0,0.8,0.6,1.0,1.0,0.5
3445.322,39.75934194821281,39.45681623126633,3.1838414745944417,11.411481308199837,1.0,-0.758112271219654,0.4,0.4,Automático,40.0,35.0,0.8,0.6,1.0,1.0,0.5
3445.729,39.74841776019209,39.527416269985224,3.375692963125993,11.545757833587542,1.0,-1.0,0.4,0.4,Automático,40.0,35.0,0.8,0.6,1.0,1.0,0.5
3446.266,39.72647871695077,39.14956859742593,2.849961414095201,11.77607374698315,1.0,-1.0,0.4,0.4,Automático,40.0,35.0,0.8,0.6,1.0,1.0,0.5
3446.905,39.69297341437312,38.74215983908602,2.2782618759707147,12.001560085726009,1.0,-1.0,0.4,0.4,Automático,40.0,35.0,0.8,0.6,1.0,1.0,0.5
3447.305,39.6540299824546,38.39777522460041,1.801952195532706,12.192306178882694,-0.7363890142761038,-1.0,0.4,0.4,Automático,39.0,35.0,0.8,0.6,1.0,1.0,0.5
3447.76,39.33481276596909,38.177089917033086,1.5016473017784637,11.93542168683615,-1.0,-1.0,0.4,0.4,Automático,36.0,35.0,0.8,0.6,1.0,1.0,0.5
3448.256,38.82813072800101,37.85820520994109,1.0776516147731705,11.514553837731459,-1.0,-1.0,0.4,0.4,Automático,34.0,35.0,0.8,0.6,1.0,1.0,0.5
3448.801,38.18963062813286,37.478967742236314,0.5911607390921807,10.984353301790962,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,1.0,1.0,0.5
3449.313,37.757485780893795,37.22657688263995,0.2802490843315556,10.635310833713381,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,1.0,1.0,0.5
3449.791,37.33890706160814,36.987785541407305,0.01,10.307886225449144,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,1.0,1.0,0.5
3450.239,37.306886264631125,36.9699506263893,0.01,10.283541174731514,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,1.0,1.0,0.5
3450.791,37.258870380739786,36.94318708681107,0.01,10.247036982620777,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,1.0,1.0,0.5
3451.265,37.226869987698954,36.925338956607916,0.01,10.222712082279843,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,2.0,1.0,0.5
3451.757,37.194877769165956,36.90748510956375,0.01,10.198394680949413,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,2.0,1.0,0.5
3452.255,37.14690476571977,36.88069475728732,0.01,10.161934221671427,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,2.0,1.0,0.5
3452.736,37.098950160429375,36.70659881427248,0.01,9.925836984353824,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,0.8,0.6,2.0,1.0,0.5
3453.274,37.051013934973426,36.679721658944636,0.01,9.889517648594175,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3453.777,37.01906667684458,36.66179814737536,0.01,9.86531673631924,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3454.327,36.98712759394776,36.54855148886718,0.01,9.712764366002052,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3454.779,36.93923431404869,36.31838107652589,0.01,9.404607201264946,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3455.255,36.891359436900245,36.171806313421676,0.01,9.209698865475273,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3455.796,36.859453083456216,36.15373296335008,0.01,9.18573746228757,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3456.249,36.81160889731163,36.03026653571918,0.01,9.02246901429997,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3456.733,36.77972300468974,35.935427682502414,0.01,8.897556553942525,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3457.233,36.73190952753635,35.807258037497164,0.01,8.729434764171748,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3457.791,36.684114482350786,35.77998230768112,0.01,8.693759365763663,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3458.252,36.63633785374493,35.67933112239699,0.01,8.562424012002671,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3458.734,36.604497026955436,35.66111097326308,0.01,8.538701797471312,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3459.251,36.55675114144535,35.420918742807444,0.01,8.22748301798785,-1.0,-1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3459.77,36.50902359191723,35.12352105602479,0.01,7.846031634204746,-1.0,-0.5172356251429968,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3460.313,36.46266804684599,35.00093527808687,0.01,7.627706468690165,-1.0,-0.3579833720347074,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3460.754,36.38863526099355,34.894279217325675,0.01,7.430375067544144,-1.0,-0.09503292027386841,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3461.249,36.1928426795338,34.84027631091831,0.01,7.286985387426434,-1.0,0.08557486504806867,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3461.767,35.63570472355762,34.67754615716229,0.026430256191457172,6.752519268978423,-0.8192699074704666,0.7090271231800774,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3462.366,35.26839946950952,34.64030987232617,0.10662703208252963,6.488806706487182,-0.3970533652584519,1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3462.873,34.87177532336068,34.651953194968314,0.286704337548591,6.208593936363985,0.5230367115972915,1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3463.348,34.39579896400789,34.7695577653013,0.7962345098587076,6.039683962308887,1.0,0.9626176215707206,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3463.926,34.359796985231824,34.833026674996134,1.076817469304727,6.247749439616443,1.0,1.0,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3464.252,34.33740976042441,34.88236042222675,1.2858360310052777,6.405361013947413,1.0,0.9502591859388884,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3464.782,34.30956118330935,34.96493256139335,1.6162697446149712,6.656222329379392,1.0,0.8100491531346172,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3465.293,34.29439990876973,35.004856082892616,1.8160618145368836,6.839022611653318,1.0,0.7489647511057345,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3465.793,34.27839053509987,35.04464877133564,2.0653364896139483,7.101691487809198,1.0,0.6421607085682711,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3466.337,34.27032204287352,35.056355906980336,2.211921560784481,7.292579933222417,1.0,0.5921274446557104,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3466.755,34.26510206782978,35.05834106948155,2.325346295547767,7.463330209924708,1.0,0.5623287550288621,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3467.304,34.26078861713576,35.05211510736552,2.449996404779634,7.679420689103693,1.0,0.5396617575289104,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3467.812,34.25866907716966,35.039935276381875,2.5635381472858807,7.900835268898283,1.0,0.5400976866479921,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3468.278,34.258588732857106,35.0308409692234,2.660274070855633,8.091339258367997,1.0,0.5363012294617359,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3468.79,34.26017201691352,35.02233365681701,2.758959448548497,8.288903950517655,1.0,0.5362425127977039,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3469.303,34.263794048615196,35.01411050258186,2.865162387784304,8.505203018900435,1.0,0.541381175123605,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3469.788,34.26506166730336,35.012219025797066,2.89274687846605,8.561772118092504,1.0,0.5325118931546257,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3470.29,34.275172413819945,35.003494898509146,3.0536846821786994,8.894272798791519,1.0,0.5502340068240682,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3470.833,34.28089380947089,35.002937373601675,3.125523059255361,9.037109252652588,1.0,0.5448974606073645,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3471.306,34.293134197364665,35.00288524112583,3.2506380177527125,9.290879340999167,1.0,0.5414954815646356,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3471.846,34.303082551794475,35.0029891866526,3.334223968270008,9.466092364220858,1.0,0.5383084666350435,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3472.334,34.31550662542248,35.0036370125042,3.42502227039,9.66052254464846,1.0,0.5338688087698708,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3472.821,34.329667655515955,35.004959938309796,3.5158301959166547,9.85915856541261,1.0,0.5270421812378102,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3473.269,34.33495529680577,35.00509766918055,3.5462783651532175,9.928570327058937,1.0,0.5238750401194554,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3473.782,34.35853268830303,35.00686417427274,3.669899723615269,10.214646697604639,1.0,0.5143047982497184,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3474.339,34.37722418884976,35.00781782639951,3.754456335511036,10.420532712367805,1.0,0.5061218137085101,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3474.777,34.39090687162083,35.00758948943991,3.809416425621079,10.562553549133458,1.0,0.5023729995262807,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3475.376,34.41375756451941,35.00793828048074,3.8943365090095976,10.786683319905006,1.0,0.494421561991245,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3475.801,34.43285545173161,35.00753371371453,3.957667937280398,10.963753107131199,1.0,0.49087584484169305,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3476.338,34.453742744560586,35.00745706454346,4.021992311547205,11.148684582246688,1.0,0.4849119892241346,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3476.851,34.474162723253166,35.00720913694739,4.079762418045667,11.322012531861075,1.0,0.47991715102895954,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3477.285,34.49201247565546,35.00691570707043,4.126737362552144,11.46834178168238,1.0,0.47609832458967194,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3477.789,34.507237311275375,35.00689904415731,4.164964926097357,11.589765480108097,1.0,0.47070296290384483,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3478.297,34.54059354097883,35.007079029664865,4.2427204051695915,11.846293219157134,1.0,0.4648164982439194,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3478.878,34.5597536679861,35.00668798721266,4.283039290373464,11.988530734042966,1.0,0.45994808355205036,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3479.414,34.586072646619336,35.006656100131686,4.335618489200813,12.178652514890311,1.0,0.45460332999248393,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3479.837,34.611817903416956,35.006701898554695,4.383465085261207,12.35939234722896,1.0,0.45020455208242804,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3480.309,34.63941994737672,35.006598024633966,4.4308311598559875,12.548124275457777,1.0,0.4457283637601381,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3480.818,34.667846075034554,35.00618934910836,4.475519033439542,12.737728152023486,1.0,0.44209949433034185,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3481.315,34.694286222567406,35.006063970675285,4.514543771328487,12.91021689214124,1.0,0.4377336244247689,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3481.806,34.70214642601285,35.005939209241824,4.525475371225189,12.96083184413591,1.0,0.4335631029068607,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3482.306,34.74421982698473,35.00596836540042,4.581419321469314,13.227087534478308,1.0,0.42893726657025827,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3482.803,34.76213589929962,35.00573163197138,4.603004899093095,13.3382817367017,1.0,0.4252523774209317,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3483.392,34.789331088989165,35.00576089743782,4.634516395884613,13.504826865343965,1.0,0.41998254302999494,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3483.801,34.81931362376947,35.005994728163145,4.6670645991682544,13.685556860336803,1.0,0.4156541918000715,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3484.395,34.857639084440905,35.005882786054194,4.7043591161287335,13.912675956600756,1.0,0.4107954167449281,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3484.833,34.87499279443676,35.00557734783416,4.71955903455316,14.014233818813675,1.0,0.4079298115769061,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3485.315,34.91033849401775,35.00554367230894,4.749247111105299,14.218858104023415,1.0,0.40390537719052916,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3485.811,34.93582809080535,35.00535993613287,4.768568483764652,14.364727805481499,1.0,0.40031443024278945,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3486.289,34.96002570038637,35.0051778551089,4.785555371227853,14.50202196200586,0.9960509085508549,0.3969981260327216,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3486.824,34.99750596488609,35.005484162754506,4.810910905627246,14.716188930904599,0.9177651922783994,0.39159287946391663,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3487.3,35.001680860000924,35.00529806445009,4.818326701285456,14.77691363354987,0.9249590664938802,0.38846025284041086,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3487.862,35.0129745652222,35.005145273962455,4.836060479395494,14.928200715535796,0.8930640816434272,0.3844775628664317,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3488.492,35.023442324448496,35.00502892077046,4.856249523123146,15.113643726488613,0.8514378294295726,0.37991819056709614,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3488.836,35.01891224523999,35.00446129374094,4.865098680813203,15.198266771541501,0.8602366947248224,0.3792090187594499,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3489.337,35.01355534156247,35.00411461031811,4.878666798764057,15.332871501985208,0.8627672180774716,0.37656704745418296,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3490.117,35.01150914169665,35.00387096858088,4.8856726894896045,15.411123572306597,0.85161872013004,0.372445592830672,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3490.335,35.00461946849804,35.00303531530268,4.896518633394511,15.549340593826564,0.8719933941955144,0.37343166429560176,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3490.806,35.002526224573494,35.00303354812713,4.9030886541206,15.634453588084785,0.8687237534234948,0.3710378060540489,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3491.345,35.00179734406285,35.00330586047838,4.9104548478439005,15.735640927675265,0.8660987054522764,0.367467095467694,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3491.874,34.99961148386218,35.003697524489525,4.920854314676861,15.90292914147299,0.8708242661601631,0.3635991394495852,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3492.47,34.999217474392026,35.003552574549765,4.924860793376764,15.992316920132955,0.8712837567414928,0.3609334020772117,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3492.872,34.99873830481616,35.00373068062206,4.930546859040323,16.13103122738511,0.8728536076402682,0.3582222531755945,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3493.292,34.998808841425436,35.00358694321407,4.932873194601498,16.216637083902903,0.8730100886982658,0.356447320206759,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3493.838,34.998948191231996,35.003630789195384,4.9353767590613,16.32325617906988,0.8734287724403851,0.353324766155936,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3494.324,34.9992424113682,35.00378395903376,4.937475962284913,16.457370288466013,0.8732408983454103,0.3501571102928031,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3494.841,34.99954167188029,35.00358895950059,4.9376415530300255,16.58813942887107,0.8729600031586846,0.3479463398258203,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3495.36,34.99972824899296,35.003549526210605,4.936995591253417,16.700135986548272,0.8728516422958984,0.3452227251469241,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3495.825,34.99984118563565,35.00344969010827,4.93576838781991,16.785144567562867,0.8727882873566769,0.34305348772963884,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3496.394,34.999970526451726,35.00352524686952,4.933405901826986,16.909195030010515,0.8725746138280741,0.339767234302499,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3496.923,34.99999150964013,35.003325893662655,4.929821179165437,17.022106224518847,0.8726018237872446,0.3376686415234582,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3497.327,34.99997420948752,35.00321248480406,4.926083468524802,17.119667544444624,0.8726954824990759,0.3359669912781979,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3497.83,34.99991285297252,35.00326206370181,4.920739638739738,17.242424433490882,0.8729207290346187,0.33327821336517577,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3498.479,34.999840214832865,35.0033027270504,4.9149687111087585,17.353565102390732,0.8732295618171522,0.32995946740931315,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3498.849,34.99979496010601,35.00315645840595,4.910189301814118,17.43012342498627,0.8734392897398614,0.32864825838381506,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3499.355,34.99968211307237,35.00321702943037,4.902739223997856,17.544824798790565,0.8739383172401552,0.3259709412044756,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3499.879,34.99959325542557,35.0032871422371,4.895664019861963,17.64307693426749,0.874428732980251,0.3232086064689446,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3500.372,34.99944222432443,35.003501902701906,4.884364826091903,17.786183465305243,0.8751832561211529,0.3200848117438096,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3500.849,34.9994352609833,35.003335482588454,4.876049116804402,17.876116058651686,0.8755241621796577,0.3182396341918792,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3501.434,34.999387276700325,35.003346039360245,4.869038773564041,17.950225408396108,0.8761565794467929,0.31523137382201727,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3501.82,34.99926427280181,35.00343557766455,4.856116355594589,18.078930013504838,0.8768988375037174,0.3129844362562676,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3502.399,34.99922584696698,35.003313527024055,4.844292992971954,18.185295825043926,0.8775933944536876,0.31044997009088776,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3502.955,34.99914441334351,35.00336306340448,4.8320483711824735,18.291498466775554,0.8784792236789734,0.3074717814664402,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3503.376,34.999218210057954,35.00290295490949,4.816991468842808,18.407605521956942,0.878729006891594,0.3069201388122539,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
3503.856,34.99914662493772,35.002901955028484,4.8020652974204365,18.522167830597326,0.8795590514789713,0.3044620553182713,0.4,0.4,Automático,35.0,35.0,1.5,0.6,2.0,1.0,0.5
