tiempo,H1,H2,H3,H4,V1,V2,Gamma_1,Gamma_2,modo,ref_H1,ref_H2,Ki,Kd,Kp,Kw,Filtro
84.715,19.99961163348273,20.000299008310936,0.22142343386838506,9.921576401740435,0.6299696112862843,0.1431452425330076,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
85.2,19.999628075229246,20.000289376923323,0.22078420617903782,9.926594754235348,0.6301040032120401,0.14304394739679335,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
85.695,19.999632993391963,20.000293693728807,0.2198690062365107,9.934062274834071,0.630253591060456,0.14291554010623614,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
86.182,19.99961859796222,20.000313027476732,0.21930560473406707,9.938852944988238,0.63043087563174,0.14276278877411935,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
86.696,19.99964712197885,20.000303117932003,0.21815499935163826,9.948799341820177,0.6305266150591896,0.14266226127055412,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
87.263,19.999667398180673,20.00028924479623,0.21758132464299462,9.953898102589303,0.6306564692245878,0.1425475741266044,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
87.784,19.999666288662905,20.000293930539623,0.21718932869848787,9.957505205485752,0.6308081858427776,0.14241473366366844,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
88.251,19.999710449099304,20.00026993183076,0.21603870921052848,9.968283710666203,0.6308465716790237,0.14235135656409728,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
88.748,19.999706816037662,20.0002881146084,0.2153643470287148,9.974976671432811,0.6309894124711508,0.14219921991562845,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
89.226,19.999725983732905,20.000270201171602,0.21483916488895152,9.980172306183979,0.6310679090402793,0.14212973919480204,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
89.776,19.99972480291746,20.000277429249735,0.21403892857919207,9.988462127327852,0.6312006231762675,0.14199003692735146,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
90.225,19.999715159544767,20.00029124695041,0.2137473379592748,9.991601725051009,0.6313215152237522,0.14186298276858272,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
90.683,19.999732138541532,20.000281933286193,0.21306000154226454,9.99895201699324,0.6313880262987475,0.14178035825533505,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
91.199,19.99974316956753,20.000279976875156,0.21223982583188236,10.00803983284057,0.6314838793692091,0.1416548357654897,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
91.699,19.99973171162573,20.00029770235792,0.2116338280875214,10.01504136430768,0.6316157867114425,0.1415116142836028,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
92.314,19.99974791258992,20.000281017504737,0.2112802291834644,10.019065491633702,0.6317119707484442,0.14140990149888233,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
92.82,19.999756105776633,20.000278955398976,0.21053840386100217,10.027870225790522,0.6318025688100114,0.1412986443228387,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
93.216,19.999759209121617,20.000284226559558,0.20997758408818384,10.034735380576638,0.6318782031231375,0.14119802200728984,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
93.744,19.999772482765273,20.00027223417411,0.20952806263984,10.040255493881764,0.6319565745682139,0.14110382445992145,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
94.252,19.999765646373426,20.000260219872285,0.2091541474559718,10.04489855349909,0.6320688953908119,0.14101310098221376,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
94.796,19.99977070854675,20.00027210372941,0.2085287246371856,10.053022596690429,0.6321596794301199,0.14087025319105198,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
95.185,19.999774892538102,20.000290707892873,0.20804422032355765,10.059502149122382,0.6322241949268678,0.14074818940011893,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
95.681,19.999783597130474,20.0002889518621,0.20762765930958818,10.065050266975376,0.6322988256422566,0.14064821811435516,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
96.187,19.999794695740718,20.00027878280137,0.20712367574369686,10.071823743204716,0.6323687666236383,0.1405544880200037,0.6,0.7,Automático,20.0,20.0,0.8,0.6,1.0,1.0,0.5
