tiempo,H1,H2,H3,H4,V1,V2,Gamma_1,Gamma_2,modo,ref_H1,ref_H2,Ki,Kd,Kp,Kw,Filtro
14.614,40.800757959701784,41.948895819943075,23.469967393055608,28.924586841098918,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
15.173,40.71172339172761,41.90433772514069,23.19318974368157,28.708511281197953,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
15.669,40.61634200282285,41.85654856163252,22.902646808354955,28.481177385420754,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
16.164,40.53526773004678,41.81588424272694,22.66032931360949,28.29116905676739,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
16.687,40.457304490041885,41.77674345176589,22.43117542172049,28.111135398400965,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
17.164,40.33611470154739,41.71583095190851,22.082172252866147,27.836282164501217,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
17.575,40.23408937766848,41.66448626070295,21.79485801885125,27.6094010338623,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
18.072,40.15357295546602,41.62392521185114,21.57212747224645,27.433132493362166,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
18.677,40.06877011144074,41.58116663837255,21.34122472177094,27.250033804049654,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
19.083,39.9572127668862,41.52485959121664,21.04301795602423,27.01300912759391,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
19.576,39.86542097925145,41.47847998099036,20.802192082729793,26.82112687427914,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
20.063,39.78390181522109,41.437254421399864,20.591632265618305,26.6530124227279,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
20.569,39.67073531514213,41.379968511884584,20.304313748583066,26.423080547842027,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
21.088,39.564448932891125,41.326107340916614,20.039547849594747,26.21064295239126,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
21.572,39.50033444360807,41.293590213731534,19.882135786075775,26.08408552733656,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
22.101,39.408459503385345,41.24695914409554,19.659494421260746,25.904752920000735,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
22.586,39.276923796835966,41.18012833648844,19.34654984641698,25.65201461849709,0.0,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
23.08,39.147744024818586,41.11441577445675,19.045608467030966,25.408217429712476,0.5,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
23.549,39.13380379877792,41.072497816434534,18.856873617724162,25.29486571322736,0.5,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
24.089,39.205272521946895,41.01681886418382,18.608641499056944,25.19870583798765,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
24.617,39.302669598150224,40.95591392495603,18.339979723694984,25.107033012700864,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
25.16,39.41773412134674,40.893627627289575,18.067946267282494,25.024570388016393,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
25.619,39.503991779349995,40.84587938608186,17.861221961745887,24.96173795266083,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
26.147,39.55940062349711,40.814707195169795,17.727106372229265,24.920895618726142,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
26.609,39.64081809531802,40.76816155438763,17.52807973773109,24.86016947864251,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
27.106,39.765782793776616,40.694911814307105,17.2178325343359,24.76522477873248,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
27.561,39.88902417626099,40.62037507881546,16.905818951392657,24.66938138765188,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
28.05,39.96327059336247,40.574290145842056,16.714746842677563,24.610506103108918,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
28.584,40.06193118615139,40.511582459273534,16.456994318696015,24.530859187773196,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
29.076,40.15827030948212,40.44862570319702,16.200792571807206,24.45142856268938,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
29.573,40.216475208722635,40.40971029976946,16.043706603582784,24.402594199415866,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
30.077,40.285953673989674,40.3623391801529,15.853798309363645,24.34341842509887,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
30.564,40.36260539922628,40.30885235194838,15.641089967286279,24.27695545646599,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
31.065,40.444993057222796,40.24983566068605,15.408488322695716,24.20405047243559,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
31.601,40.546079238842715,40.17509101853306,15.117030375057128,24.112355251384137,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
32.154,40.626295214384776,40.11379321595352,14.880595908922727,24.03768266505121,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
32.6,40.69508676837409,40.05970815112462,14.673903040408392,23.972185770374026,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
33.054,40.74665344885739,40.01818167465713,14.51641814909512,23.9221425011296,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
33.902,40.829943282815904,39.94919265102016,14.257098262342705,23.83947032312946,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
34.203,40.829943282815904,39.94919265102016,14.257098262342705,23.83947032312946,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
34.635,40.96495039636427,39.83178492039545,13.822356267397973,23.700095259190817,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
35.054,40.99693300161037,39.80285217767855,13.716483742564675,23.66600095166102,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
35.68,41.034880885495724,39.76791575278971,13.589301583594418,23.624963184659897,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
36.3,41.11508384081171,39.69175253695002,13.314524197666005,23.535992395142,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
36.638,41.201244915653255,39.60604240684747,13.009348276461258,23.436669342976913,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
37.086,41.201244915653255,39.60604240684747,13.009348276461258,23.436669342976913,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
37.621,41.294713038418074,39.507837618745235,12.664894432634023,23.32389260705257,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
38.11,41.331919137864006,39.467033862973814,12.523396895942538,23.277352103384843,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
38.538,41.37737689508138,39.41570592979737,12.346746342368235,23.21906986975692,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
39.67,41.44841389682494,39.33189348002106,12.06149038760991,23.124523246176302,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
39.899,41.44841389682494,39.33189348002106,12.06149038760991,23.124523246176302,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
40.402,41.53996248071187,39.21632464088306,11.674587848264492,22.995399231133657,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
40.848,41.58628607955377,39.154010580022266,11.469038957729897,22.926366959007648,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
41.74,41.650617549054964,39.06233809656937,11.170516620954078,22.8255520638445,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
41.939,41.650617549054964,39.06233809656937,11.170516620954078,22.8255520638445,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
42.382,41.69671097978196,38.99234483468559,10.945666741936229,22.74916498966148,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
42.935,41.75130387076529,38.90381919394596,10.665065102219648,22.653270246617595,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
43.454,41.78418469833194,38.84700386064319,10.487185865028989,22.592142719118055,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
44.03,41.8243688256105,38.7732709870228,10.25889775588398,22.51329434853213,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
44.483,41.85952581691331,38.7041222743413,10.047410621359292,22.43983635992166,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
44.925,41.88744319704602,38.64547575684388,9.870009280972031,22.377901436511028,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
45.389,41.91535341717076,38.582834350337905,9.682504226451474,22.312115298934277,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
46.058,41.93144867682652,38.544547514450294,9.56890225747507,22.272091821998337,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
46.634,41.95149475718766,38.49423660867529,9.420774247648593,22.21971112284043,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
46.997,41.97618299513084,38.427448434426374,9.226142897999795,22.15054465992191,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
47.635,42.0008279638679,38.35398138724089,9.014681474659518,22.074943429960754,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
47.888,42.0008279638679,38.35398138724089,9.014681474659518,22.074943429960754,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
48.496,42.03639434437746,38.230486938900476,8.66539383805418,21.94898391755078,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
48.959,42.045466809048385,38.19418121954904,8.56416950995692,21.91221806418334,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
49.503,42.06398510998118,38.1106158946072,8.333686779762886,21.82804490991253,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
50.006,42.07457513988349,38.05455481126413,8.181013187435202,21.7719255823896,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
50.397,42.08143910850269,38.0132748583984,8.06958949372655,21.730780563207826,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
50.918,42.087649315023235,37.97102208288643,7.95641140860358,21.688821028182407,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
51.459,42.09759776351079,37.88665911541562,7.733063135645955,21.605509199971497,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
51.888,42.10068148274884,37.8527604075269,7.644298867397369,21.572206245668855,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
52.443,42.1066753975868,37.754772444331486,7.390862768143178,21.476493506023957,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
52.862,42.10799680562599,37.70911749739339,7.2743707493633725,21.432176974198562,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
53.397,42.10827076657459,37.6434141316461,7.10848852649163,21.368707159816672,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
53.872,42.10705888416922,37.58916784377042,6.973095467458811,21.316576158329116,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
54.412,42.10348358532534,37.517585014489455,6.7965867089629315,21.248156746572977,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
54.872,42.10004387441202,37.4720131952119,6.685487870799437,21.2048176400121,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
55.4,42.09269466000253,37.39929986834575,6.510261637813939,21.13601610726056,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
55.883,42.08483444729214,37.338706950841,6.366152232933765,21.097141163428965,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
56.381,42.07573123536163,37.28004056838331,6.228271229932794,21.024092443822227,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
56.865,42.06699556205661,37.23096785009428,6.114177531881073,20.978366362640156,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
57.505,42.05426673949185,37.167847203496976,5.969077212384807,20.91982878802351,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
57.885,42.041875617336416,37.11310322575166,5.844735485339315,20.869311396117695,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
58.41,42.02479687025881,37.045290106394056,5.692637562707323,20.807055459635908,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
58.893,42.008145950806124,36.98544706284877,5.560181698322299,20.752409633546357,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
59.403,41.9877025163952,36.91827070791929,5.413459482897008,20.691391975794684,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
59.866,41.976235907685286,36.883015054121586,5.337285563437506,20.659504955926376,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
60.395,41.95332416086834,36.81676693553494,5.195687969680839,20.599838850646425,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
60.882,41.9290320377946,36.7515337618098,5.058216958371899,20.541406055078912,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
61.392,41.90354162498595,36.687536743262825,4.92523178241757,20.484385737067388,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
62.05,41.875214149620426,36.620783166961544,4.788496690810487,20.425228730811746,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
62.383,41.856392100175015,36.57857599820143,4.703080632887929,20.387991740170268,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
62.874,41.82449026931237,36.51036573626812,4.566738370933852,20.328085206758086,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
63.386,41.8023723750941,36.46521955156576,4.477648032932043,20.288618224915194,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
63.876,41.76244530833568,36.387517715382565,4.326452157813006,20.221029942228064,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
64.399,41.72367874656187,36.31608859707918,4.189841927281159,20.159273165325487,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
64.865,41.69596360184879,36.267113198272845,4.097488612791818,20.117135600796868,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
65.366,41.663718998762484,36.212070580392435,3.9949664090251575,20.06997647544049,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
66.02,41.62185197243864,36.143365750924495,3.868881390733872,20.011404640208156,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
66.367,41.58677363084414,36.08793948170828,3.7686858553661104,19.96438806686469,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
66.953,41.54598490144548,36.02567158633248,3.657738745843441,19.91181650833847,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
67.479,41.5004576229938,35.95864801317933,3.5402245163258264,19.855521505006696,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
67.895,41.45617765343865,35.89570420496554,3.4316587657738795,19.80292642435752,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
68.379,41.415293182574175,35.83935764592188,3.3359437213456222,19.756066742886397,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
68.886,41.36931203586092,35.77782953104138,3.2330113840027144,19.70513655692552,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
69.368,41.33894597665613,35.73818143878705,3.167557645971171,19.672448841472605,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
69.871,41.27784180496158,35.66056949814143,3.0414112748872872,19.60875743633533,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
70.361,41.234836283753985,35.60754513852654,2.956733020431038,19.56546697259749,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
70.988,41.17228629603208,35.53256239196589,2.839068394860024,19.504556145752826,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
71.355,41.12772602489649,35.48056878462465,2.7589072067491354,19.462529799920535,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
71.954,41.07796095038685,35.42379207826026,2.6727053550488056,19.41683201958469,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
72.563,41.00892430637114,35.347108653503646,2.5584861820637497,19.355432356045483,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
72.974,40.959438943521405,35.29351708222539,2.4801646196965446,19.312739142383727,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
73.393,40.91846811046529,35.24995554768534,2.4174108753352455,19.278166930523806,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
74.014,40.83944279467745,35.16786053052059,2.3013599579740323,19.213329326406175,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
74.441,40.79290570201276,35.12062600921556,2.2358972320350565,19.176210198032667,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
75.046,40.71796636956447,35.04616464626144,2.134638928421938,19.117968850005344,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
75.491,40.67241978482105,35.0018162494684,2.07545623432845,19.083439209062952,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
75.929,40.607576860426796,34.939788190529484,1.9940879725173726,19.035341074993138,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
76.516,40.539725940452314,34.87619649739999,1.9123709946635676,18.986267313935972,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
76.94,40.47898778567094,34.8203414515929,1.8420159627896104,18.94336039432311,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
77.629,40.39530746461701,34.744939611983035,1.749143952418636,18.88572729760883,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
78.006,40.33378772398976,34.69058441555597,1.6836928719350073,18.84438593052698,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
78.484,40.245738594160244,34.61427719685553,1.5939236707619344,18.786635665084436,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
78.938,40.194006837376214,34.570217403899385,1.5432149636816876,18.75344252494853,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
79.436,40.11300987895903,34.50231724895428,1.4666780283775809,18.702505091567392,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
79.998,40.031064300959194,34.43489809432282,1.3926136098809794,18.652186287230165,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
80.499,39.95498516782159,34.37338957306721,1.3267189703589737,18.606501435239174,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
80.989,39.89285109991655,34.32389073480725,1.27485129590648,18.569889848439143,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
81.389,39.815134384058744,34.262864245227505,1.2123284527389397,18.524938767366613,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
81.942,39.71605425560137,34.18641813505078,1.1362255781509687,18.4689191514587,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
82.452,39.64635621915795,34.1335061883733,1.0849947464187202,18.430332457357455,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
82.932,39.58311093031953,34.0860819329608,1.0400803660531233,18.395877020121763,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
83.401,39.48862267160879,34.01622837686182,0.9756500734731992,18.34534711431486,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
83.916,39.403837069961796,33.95451976001746,0.9204426259384216,18.30092695145916,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
84.525,39.311142993458525,33.88805524860432,0.8627743548078134,18.253310402433627,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
84.973,39.23269815649235,33.83258725170255,0.8160712336846618,18.213751114032892,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
85.515,39.15277061959864,33.776774288891055,0.7703851043003466,18.174109314261,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
85.886,39.05458803192489,33.70914453149823,0.7167834478378122,18.12629294398896,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
86.387,38.96733586487707,33.649868188105245,0.6713857730713306,18.084578318720524,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
86.896,38.876517563957485,33.588957600561685,0.6262772604888527,18.041902771014247,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
87.413,38.78041380979228,33.525341632230926,0.5808326248410755,17.997535170904055,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
87.888,38.695661383712114,33.46992732825255,0.5426353911189818,17.95905597984563,0.6000000000000001,0.0,0.6,0.7,Manual,0.0,0.0,0.0,0.0,0.0,0.0,0
